,genre,duration,nationality,box_office_first_week,press_eval,viewers_eval,views,budget,Temperature Moyenne,Lille,Bordeaux,Lyon,Paris,season,is_holiday,proportion_stars_actors,proportion_stars_producers,proportion_stars_director,distributor_avg_frequency,genre_action,genre_animation,genre_arts martiaux,genre_aventure,genre_biopic,genre_bollywood,genre_comédie,genre_comédie dramatique,genre_comédie musicale,genre_divers,genre_drame,genre_epouvante-horreur,genre_erotique,genre_espionnage,genre_expérimental,genre_famille,genre_fantastique,genre_guerre,genre_historique,genre_judiciaire,genre_musical,genre_policier,genre_péplum,genre_romance,genre_science fiction,genre_sport event,genre_thriller,genre_western
3945,"comédie dramatique,drame,romance",120,France,131364,2.9,3.2,594621.0,0.0,19.35,16.09,15.16,15.65,12.84,Autumn,False,0.0,0.0,0,79.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3946,drame,93,France,2187,2.8,2.5,110377.0,0.0,21.43,18.46,19.67,21.86,20.18,Summer,False,0.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,comédie,90,France,4146,2.5,2.4,341594.0,0.0,14.61,11.71,13.83,11.97,13.55,Spring,False,0.0,0.0,0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,drame,112,Corée du Sud,3250,3.2,3.7,136357.0,0.0,18.09,6.9,15.32,12.26,8.97,Autumn,False,0.0,0.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949,comédie,96,France,184397,2.1,1.9,754033.0,0.0,5.77,2.63,7.15,6.55,5.5,Winter,True,0.0,0.0,0,161.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3950,comédie,96,France,76708,2.0,1.8,1747086.0,0.0,20.7,12.48,18.44,18.4,14.19,Autumn,False,0.33,0.0,0,139.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3951,animation,88,U.S.A.,26929,2.9,2.2,174729.0,45000000.0,22.21,18.23,24.52,20.73,19.55,Summer,True,0.0,0.0,0,258.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,comédie dramatique,100,Suède,18563,3.2,2.6,54582.0,0.0,15.42,13.99,15.16,16.94,13.02,Spring,True,0.0,0.0,0,70.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3953,drame,119,Israël,22252,4.0,3.0,244526.0,0.0,21.82,16.38,19.57,18.87,17.28,Autumn,False,0.0,0.0,0,95.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3954,"comédie,drame,comédie dramatique",95,Allemagne,27312,3.2,3.6,340413.0,300000.0,18.74,14.06,18.15,20.57,17.9,Summer,False,0.0,0.0,0,127.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3955,drame,92,France,32846,3.5,2.3,412269.0,2000000.0,21.73,18.61,18.72,21.34,18.97,Summer,True,0.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3956,"animation,famille,comédie",88,U.S.A.,157415,1.8,2.4,344073.0,20000000.0,14.26,5.45,10.45,7.36,6.05,Autumn,False,0.0,0.0,0,258.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3957,thriller,95,France,101499,2.5,1.9,264028.0,8600000.0,11.19,11.11,11.8,10.59,11.43,Spring,False,0.33,0.0,0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3958,"action,comédie",85,U.S.A.,178908,2.3,2.3,619526.0,85000000.0,21.73,18.61,18.72,21.34,18.97,Summer,True,0.0,0.0,0,184.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3959,"comédie dramatique,romance",86,France,5408,2.8,2.4,46700.0,0.0,5.76,4.43,6.26,6.18,4.95,Winter,True,0.0,0.0,0,54.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3960,animation,72,Norvège,6089,2.8,3.4,205438.0,4873880.0,18.32,13.15,13.77,12.04,12.63,Autumn,False,0.0,0.0,0,83.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3961,drame,117,Italie,3994,3.3,3.0,25934.0,0.0,7.09,10.08,8.79,6.06,8.52,Winter,False,0.0,0.0,0,48.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3962,drame,91,France,13473,3.3,3.8,50401.0,0.0,5.77,2.63,7.15,6.55,5.5,Winter,True,0.0,0.0,0,158.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963,drame,118,Italie,5170,3.4,3.7,104917.0,0.0,20.02,14.38,17.39,13.63,16.72,Autumn,False,0.0,0.0,0,95.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3964,thriller,98,France,3258,2.8,1.6,267599.0,0.0,14.9,13.65,16.97,14.49,12.38,Spring,True,0.0,0.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3965,"animation,famille",27,Grande-Bretagne,20154,3.9,3.8,219955.0,0.0,20.98,14.32,15.44,17.76,15.4,Autumn,False,0.33,0.0,0,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3966,drame,90,France,2850,2.4,1.8,192418.0,0.0,18.35,12.53,14.61,13.59,12.04,Autumn,False,0.0,0.0,0,48.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3967,"drame,romance",106,Italie,11831,3.1,3.7,183818.0,0.0,24.1,19.24,23.63,24.16,22.45,Summer,True,0.0,0.0,0,207.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3968,"epouvante-horreur,drame,thriller",92,Grande-Bretagne,1325,3.5,2.3,156587.0,0.0,8.06,4.61,6.89,8.17,6.64,Spring,False,0.0,0.0,0,112.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3969,"comédie,drame",91,U.S.A.,14632,2.8,3.5,229694.0,125000.0,22.43,20.14,22.72,22.31,19.98,Summer,False,0.33,0.0,0,207.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3970,comédie,83,France,89871,2.0,2.6,452143.0,0.0,14.21,12.29,16.29,13.19,11.3,Spring,True,0.0,0.0,0,150.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3971,"animation,aventure",99,Chine,48607,3.2,2.1,77685.0,0.0,21.41,16.42,19.75,17.88,17.99,Summer,True,0.0,0.0,0,83.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,drame,110,Chine,6895,4.0,3.4,16662.0,50.0,10.54,9.22,12.38,9.99,9.12,Spring,False,0.0,0.0,0,48.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973,"biopic,drame,romance",120,France,2315,3.1,2.7,36442.0,25000000.0,16.96,8.61,11.61,9.5,9.08,Autumn,False,0.0,0.0,0,13.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3974,drame,100,France,12916,2.9,3.7,128149.0,0.0,19.04,14.1,16.14,12.91,13.05,Autumn,False,0.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,comédie dramatique,150,Italie,15806,1.8,2.5,93381.0,30000000.0,16.54,14.09,14.84,15.24,14.51,Summer,False,0.0,0.0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976,"drame,thriller,guerre",108,Grande-Bretagne,5422,2.9,3.6,51167.0,0.0,1.8,0.11,1.99,-0.9,-0.22,Winter,True,0.0,0.0,0,95.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3977,"romance,fantastique",127,Japon,17584,3.6,3.0,345562.0,0.0,11.74,12.55,12.13,10.9,10.1,Spring,False,0.0,0.0,0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3978,drame,119,Canada,1428,3.3,3.5,27448.0,0.0,19.36,13.15,15.62,16.29,15.74,Autumn,False,0.0,0.0,0,23.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3979,"comédie,policier",106,France,31507,3.0,2.1,382692.0,0.0,6.57,8.0,9.06,6.04,7.74,Winter,False,0.0,0.0,0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3980,"animation,aventure",91,Chine,123038,2.7,2.4,352911.0,0.0,23.63,18.46,22.87,22.86,20.96,Summer,True,0.33,0.0,0,142.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3981,drame,94,Grande-Bretagne,15426,3.6,3.4,164569.0,0.0,16.16,5.6,10.54,5.47,7.17,Winter,True,0.0,0.0,0,158.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3982,drame,156,France,668,2.7,2.5,89059.0,0.0,21.36,18.16,20.1,21.55,19.97,Summer,True,0.0,0.0,0,65.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3983,"historique,drame",87,France,16591,3.2,3.1,209903.0,0.0,11.01,-0.13,3.49,-0.11,-0.19,Winter,True,0.0,0.0,0,95.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3984,"drame,romance",100,France,334,3.0,2.6,6082.0,0.0,6.92,5.66,8.07,5.99,5.88,Spring,True,0.0,0.0,0,16.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3985,"animation,fantastique",85,France,46662,3.4,3.1,96957.0,0.0,1.8,0.11,1.99,-0.9,-0.22,Winter,True,0.0,0.0,0,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3986,drame,105,Roumanie,2063,2.9,3.2,157526.0,1600000.0,11.53,8.28,10.08,10.32,10.99,Spring,True,0.0,0.0,0,86.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3987,comédie dramatique,70,France,750,3.5,2.2,149420.0,0.0,18.74,16.5,17.34,19.06,18.78,Spring,False,0.0,0.0,0,65.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3988,drame,96,Russie,11271,3.9,3.3,111746.0,0.0,7.53,6.17,10.24,6.77,6.47,Winter,True,0.0,0.0,0,116.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3989,"animation,famille",89,Allemagne,83845,3.0,2.6,485197.0,0.0,17.15,7.01,12.36,7.37,8.99,Winter,False,0.0,0.0,0,83.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3990,"animation,famille",88,Russie,63107,2.6,2.8,162804.0,0.0,6.09,4.13,9.91,4.75,4.65,Winter,True,0.0,0.0,0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3991,drame,98,Allemagne,5876,2.5,1.3,176521.0,0.0,14.72,6.94,11.05,4.77,5.84,Autumn,False,0.33,0.0,0,30.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3992,"policier,fantastique,thriller",102,France,15587,2.3,3.3,215204.0,0.0,18.74,14.06,18.15,20.57,17.9,Summer,False,0.0,0.0,0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3993,drame,100,France,13091,3.1,2.6,301624.0,0.0,3.94,2.8,6.18,2.33,3.37,Winter,False,0.0,0.0,0,207.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3994,drame,148,Japon,13740,4.1,3.9,17362.0,0.0,18.74,14.06,18.15,20.57,17.9,Summer,False,0.0,0.0,0,55.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3995,drame,108,France,16051,3.7,3.7,546220.0,5000000.0,11.56,8.55,12.49,13.84,9.92,Spring,False,0.33,0.0,0,207.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3996,drame,100,France,4816,3.2,2.9,65052.0,0.0,16.25,8.4,9.5,4.93,6.42,Winter,True,0.0,0.0,0,129.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3997,comédie,95,France,12528,2.9,3.2,320952.0,0.0,5.51,4.64,8.72,4.96,5.23,Winter,False,0.0,0.0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3998,"comédie dramatique,romance",75,France,844,3.3,2.4,115451.0,0.0,13.81,11.83,12.47,14.79,12.96,Spring,True,0.0,0.0,0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3999,drame,105,Espagne,2406,3.4,3.5,443973.0,0.0,5.42,3.39,5.06,5.77,1.86,Spring,True,0.0,0.0,0,86.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,comédie,92,U.S.A.,3200,3.0,3.1,27696.0,0.0,23.57,20.86,21.78,22.28,23.92,Summer,True,0.0,0.0,0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4001,comédie,99,France,64195,3.0,1.6,351910.0,0.0,11.45,10.31,13.35,9.71,9.88,Spring,True,0.0,0.0,0,79.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4002,drame,99,France,7231,2.6,2.1,129788.0,0.0,18.68,11.91,14.57,13.58,12.32,Autumn,False,0.0,0.0,0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4003,drame,81,France,2174,3.3,1.7,13460.0,0.0,13.07,5.25,6.08,2.99,5.02,Autumn,False,0.0,0.0,0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4004,drame,66,Corée du Sud,3830,3.5,3.0,29480.0,0.0,6.54,6.23,8.06,5.6,7.83,Winter,False,0.0,0.0,0,41.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4005,"comédie dramatique,policier",102,France,3392,2.7,2.0,53300.0,0.0,16.17,6.67,8.97,8.11,7.11,Winter,False,0.0,0.0,0,30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4006,drame,144,France,57769,4.0,3.2,381518.0,0.0,5.3,7.43,7.07,4.77,6.24,Winter,True,0.0,0.0,0,95.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,policier,97,France,15035,1.3,1.4,276151.0,0.0,18.38,12.3,12.69,13.35,10.54,Autumn,True,0.0,0.0,0,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4008,drame,123,Hongrie,8411,2.8,3.0,133536.0,0.0,15.39,6.58,8.51,7.84,7.0,Autumn,False,0.0,0.0,0,158.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4009,"comédie,romance",94,U.S.A.,23626,3.0,2.3,111509.0,18000000.0,11.75,10.59,10.83,12.92,11.39,Spring,False,0.0,0.0,0,258.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4010,comédie dramatique,80,France,29007,3.2,3.2,137102.0,0.0,25.09,22.85,24.46,23.52,20.62,Summer,True,0.0,0.0,0,43.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4011,"fantastique,drame",148,Espagne,820,3.0,2.4,10832.0,0.0,21.09,14.76,16.4,16.3,14.99,Autumn,True,0.0,0.0,0,48.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4012,"drame,comédie",139,Roumanie,1284,3.8,3.3,10246.0,1986448.0,9.22,9.59,9.56,8.93,10.03,Winter,True,0.0,0.0,0,6.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4013,drame,105,Allemagne,37499,3.3,3.0,265896.0,0.0,25.43,22.49,22.48,26.61,22.58,Summer,True,0.0,0.0,0,207.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4014,drame,95,France,6559,3.1,2.8,100131.0,0.0,8.7,7.04,11.41,8.69,8.34,Winter,True,0.0,0.0,0,27.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4015,"drame,guerre",113,France,25961,3.6,3.5,180861.0,0.0,12.9,11.77,11.69,13.6,10.42,Spring,True,0.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4016,drame,89,France,20466,3.8,3.8,51164.0,12000000.0,5.14,2.55,6.57,4.72,3.88,Winter,True,0.0,0.0,0,129.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4017,drame,94,Turquie,3925,3.5,2.8,122120.0,0.0,13.38,11.79,14.56,13.56,12.0,Spring,False,0.0,0.0,0,76.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4018,"drame,thriller",127,Espagne,22674,3.6,3.3,287464.0,0.0,22.16,18.3,18.82,21.83,18.87,Summer,True,0.0,0.0,0,55.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4019,drame,118,Grande-Bretagne,13187,3.3,3.5,358915.0,0.0,22.23,17.91,20.65,19.98,17.62,Summer,True,0.0,0.0,0,150.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,comédie,102,U.S.A.,98680,1.9,2.3,446918.0,19000000.0,21.77,16.8,21.51,18.26,18.3,Summer,True,0.0,0.0,0,258.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4021,"animation,famille",98,Grande-Bretagne,192853,3.1,3.5,1951671.0,10000000.0,14.85,7.51,8.86,3.41,7.49,Autumn,False,0.33,0.0,0,154.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4022,comédie,99,U.S.A.,73107,1.0,2.2,356903.0,80000000.0,25.03,19.16,23.61,26.64,22.72,Summer,True,0.0,0.0,0,154.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4023,comédie,88,France,2819,3.7,3.6,60324.0,0.0,8.44,9.35,11.23,9.15,8.47,Winter,False,0.0,0.0,0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024,comédie,99,France,103532,2.5,2.1,721298.0,0.0,6.2,8.01,9.1,4.18,8.73,Winter,False,0.0,0.0,0,124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4025,"comédie,drame",88,France,15130,3.4,3.3,90729.0,0.0,18.02,11.17,14.46,11.58,12.88,Autumn,False,0.0,0.0,0,74.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4026,drame,100,Italie,2986,2.9,3.0,4421.0,0.0,17.37,13.14,12.33,9.73,10.64,Autumn,False,0.0,0.0,0,207.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4027,"drame,romance",110,Brésil,1033,2.9,2.5,7844.0,0.0,24.11,21.36,21.35,22.83,23.0,Summer,True,0.0,0.0,0,16.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4028,drame,84,kazakhstan,1289,3.5,3.7,8804.0,0.0,20.48,16.37,18.54,19.26,18.23,Summer,True,0.0,0.0,0,34.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4029,"drame,musical",84,France,248,2.4,2.9,15457.0,0.0,21.69,19.62,21.33,22.55,19.96,Summer,False,0.0,0.0,0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4030,drame,92,France,2317,3.6,2.3,15714.0,0.0,24.93,17.53,23.66,23.1,23.35,Autumn,False,0.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4031,drame,95,Autres,10897,3.4,3.5,191850.0,0.0,13.92,5.79,6.91,3.41,4.47,Winter,False,0.0,0.0,0,158.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4032,thriller,126,Inde,2269,3.5,3.6,86365.0,521873.0,14.47,4.7,8.19,6.29,6.15,Autumn,False,0.0,0.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4033,drame,97,Chili,15007,3.6,3.6,228370.0,0.0,15.72,5.43,10.86,6.28,9.04,Autumn,False,0.0,0.0,0,134.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4034,drame,95,France,7207,2.9,2.7,220395.0,0.0,24.33,22.63,24.4,22.59,23.05,Summer,True,0.0,0.0,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4035,"comédie,science fiction,romance,musical",102,Grande-Bretagne,12541,3.4,3.1,81937.0,0.0,21.0,17.41,24.33,20.91,17.36,Summer,False,0.67,0.0,0,116.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
4036,"comédie dramatique,guerre,drame,comédie",85,France,2622,3.4,3.7,12839.0,0.0,6.77,7.08,9.67,4.24,6.88,Winter,False,0.0,0.0,0,22.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4037,"guerre,historique",151,France,15803,3.8,2.5,283704.0,4800000.0,17.13,7.89,11.29,11.64,7.82,Autumn,False,0.0,0.0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4038,drame,152,France,26368,3.8,3.4,615309.0,0.0,17.13,7.89,11.29,11.64,7.82,Autumn,False,0.0,0.0,0,207.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4039,drame,80,France,10094,2.9,3.5,80234.0,0.0,3.48,2.62,5.12,1.87,3.79,Winter,False,0.0,0.0,0,79.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4040,"romance,drame",127,France,30117,4.3,3.6,283080.0,0.0,18.23,11.58,14.98,12.74,11.83,Autumn,False,0.0,0.0,0,55.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4041,"comédie,drame,romance",88,France,7936,2.8,2.2,140479.0,0.0,16.13,9.11,7.31,4.3,8.94,Winter,False,0.0,0.0,0,65.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4042,"thriller,policier,drame",96,Grande-Bretagne,6183,2.4,2.8,321873.0,0.0,11.74,12.55,12.13,10.9,10.1,Spring,False,0.0,0.0,0,243.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4043,drame,93,Mexique,6823,3.0,2.8,150347.0,0.0,18.65,10.98,14.88,12.74,11.67,Autumn,True,0.0,0.0,0,134.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4044,"drame,thriller",80,France,4421,3.0,3.0,25106.0,0.0,7.86,8.13,10.22,8.23,7.74,Winter,False,0.0,0.0,0,79.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4045,"drame,romance",120,Allemagne,463,3.2,3.5,58921.0,0.0,25.0,24.02,20.74,25.84,24.42,Summer,True,0.0,0.0,0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4046,"animation,famille",37,Norvège,4969,3.7,3.1,87067.0,0.0,22.72,21.22,24.02,18.96,21.38,Summer,True,0.0,0.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4047,drame,87,Argentine,5589,2.8,2.7,104067.0,0.0,21.35,16.38,22.26,19.29,18.83,Summer,True,0.0,0.0,0,66.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
